,hs_code,suffix,description
341,0408.91,000,乾燥したもの
342,0408.99,000,その他のもの
343,04.09,,
344,0409.00,000,天然はちみつ
345,04.10,,昆虫類その他の食用の動物性生産品（他の項に該当するものを除く。）
346,0410.10,000,昆虫類
347,0410.90,,その他のもの
348,,100,1 あなつばめの巣
349,,300,2 プロポリス原塊
350,,200,3 その他のもの
