,hs_code,suffix,description
522,,010,1 合金工具鋼のもの
523,,020,2 その他のもの
524,7228.40,,その他の棒（鍛造したものに限るものとし、更に加工したものを除く。）
525,,010,1 合金工具鋼のもの
526,,020,2 その他のもの
527,7228.50,,その他の棒（冷間成形又は冷間仕上げをしたものに限るものとし、更に加工したものを除く。）
528,,010,1 合金工具鋼のもの
529,,020,2 その他のもの
530,7228.60,,その他の棒
531,,010,1 合金工具鋼のもの
532,,020,2 その他のもの
533,7228.70,,形鋼
534,,010,1 合金工具鋼のもの
535,,020,2 その他のもの
536,7228.80,000,中空ドリル棒
537,72.29,,その他の合金鋼の線
538,7229.20,000,シリコマンガン鋼のもの
539,7229.90,,その他のもの
540,,100,1 合金工具鋼のもの
541,,200,2 高速度鋼のもの
542,,,3 その他のもの
543,,910,− ガスシールド溶接用ソリッドワイヤ
544,,920,−第79類の号注1(ａ)の亜鉛（合金を除く。）をめつきしたものであつて、ほう素の含有量が全重量の0.0008％以上0.007％以下、かつ、この類の注1（ｆ）に掲げるほう素以外の元素の含有量が全重量に対してそれぞれこの類の注1（ｆ）に掲げる割合未満のもののうち、炭素の含有量が全重量の0.25％未満のもの（横断面が円形又はだ円形で、横断面の最大寸法が1.5ミリメートルを超えるものに限る。）
545,,990,− その他のもの
